País,ano,Continente,quantidade,valor,quantidade_total,valor_total,quantidade_pct,valor_pct,country [país],latitude,longitude
Afeganistão,2008,Ásia,0,0,10346323,7118100,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2009,Ásia,0,0,25514198,8940988,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2010,Ásia,0,0,1280574,2595303,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2011,Ásia,0,0,1214834,3615120,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2012,Ásia,0,0,5775376,5521293,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2013,Ásia,0,0,9149059,22744845,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2014,Ásia,0,0,2324029,7472795,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2015,Ásia,0,0,1198479,2769160,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2016,Ásia,0,0,1786549,4434704,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2017,Ásia,0,0,2889572,7135607,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2018,Ásia,0,0,3856162,7486063,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2019,Ásia,0,0,3152873,5934826,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2020,Ásia,0,0,4409717,6078288,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2021,Ásia,11,46,8058704,9851942,0.00013649837492480182,0.0004669130208034111,AF,33.93911,67.709953
Afeganistão,2022,Ásia,0,0,7025983,10945282,0.0,0.0,AF,33.93911,67.709953
Afeganistão,2023,Ásia,0,0,5538888,8923076,0.0,0.0,AF,33.93911,67.709953
"Alemanha, República Democrática",2008,Europa,265742,429970,10346323,7118100,2.5684680441544305,6.0405164299461935,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2009,Europa,225086,393482,25514198,8940988,0.8821990015128048,4.400878292197685,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2010,Europa,27715,138666,1280574,2595303,2.164263837935176,5.342959954964796,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2011,Europa,36070,144150,1214834,3615120,2.9691299387406014,3.9874195047467302,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2012,Europa,8189,56342,5775376,5521293,0.1417916339992409,1.0204493766224687,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2013,Europa,61699,265978,9149059,22744845,0.6743753647233011,1.1693990440471238,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2014,Europa,213348,761653,2324029,7472795,9.180091986803951,10.192344363788918,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2015,Europa,10680,44780,1198479,2769160,0.8911295066496785,1.617096881364746,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2016,Europa,14012,68109,1786549,4434704,0.784305384291167,1.5358183996045736,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2017,Europa,15467,87702,2889572,7135607,0.5352695831770241,1.2290755362508055,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2018,Europa,10794,45382,3856162,7486063,0.27991562595139935,0.6062198514760029,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2019,Europa,3660,25467,3152873,5934826,0.11608459966513081,0.42911114833021224,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2020,Europa,6261,32605,4409717,6078288,0.14198190042580963,0.5364174912409546,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2021,Europa,2698,6741,8058704,9851942,0.03347932868610139,0.06842305811382161,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2022,Europa,7630,45367,7025983,10945282,0.10859690380691214,0.41448909219515767,Alemanha,51.165691,10.451526
"Alemanha, República Democrática",2023,Europa,4806,31853,5538888,8923076,0.08676831883944937,0.35697331279034267,Alemanha,51.165691,10.451526
Angola,2008,África,25721,71083,10346323,7118100,0.24860039648868493,0.9986232281086246,AO,-11.202692,17.873887
Angola,2009,África,54786,84235,25514198,8940988,0.21472750191873557,0.942121832620735,AO,-11.202692,17.873887
Angola,2010,África,33557,189891,1280574,2595303,2.62046550999786,7.316717932357031,AO,-11.202692,17.873887
Angola,2011,África,13889,69001,1214834,3615120,1.1432837737501584,1.9086779968576422,AO,-11.202692,17.873887
Angola,2012,África,2833,8861,5775376,5521293,0.0490530832970875,0.16048776980319646,AO,-11.202692,17.873887
Angola,2013,África,1573,9300,9149059,22744845,0.017193024987597085,0.04088838591777609,AO,-11.202692,17.873887
Angola,2014,África,12182,23124,2324029,7472795,0.5241759031406235,0.3094424509169595,AO,-11.202692,17.873887
Angola,2015,África,1908,17089,1198479,2769160,0.15920178826662795,0.6171185485851305,AO,-11.202692,17.873887
Angola,2016,África,7359,35390,1786549,4434704,0.41191145610895646,0.798023949287258,AO,-11.202692,17.873887
Angola,2017,África,10170,61680,2889572,7135607,0.3519552376614945,0.8643973806292863,AO,-11.202692,17.873887
Angola,2018,África,477,709,3856162,7486063,0.01236981226411131,0.00947093285215473,AO,-11.202692,17.873887
Angola,2019,África,345,1065,3152873,5934826,0.010942400788106594,0.01794492374334142,AO,-11.202692,17.873887
Angola,2020,África,0,0,4409717,6078288,0.0,0.0,AO,-11.202692,17.873887
Angola,2021,África,0,0,8058704,9851942,0.0,0.0,AO,-11.202692,17.873887
Angola,2022,África,4068,4761,7025983,10945282,0.057899371518547654,0.043498194016380755,AO,-11.202692,17.873887
Angola,2023,África,0,0,5538888,8923076,0.0,0.0,AO,-11.202692,17.873887
Anguilla,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2010,América do Norte,0,0,1280574,2595303,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2011,América do Norte,0,0,1214834,3615120,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2012,América do Norte,0,0,5775376,5521293,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2013,América do Norte,0,0,9149059,22744845,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2014,América do Norte,0,0,2324029,7472795,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2015,América do Norte,0,0,1198479,2769160,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2016,América do Norte,0,0,1786549,4434704,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2017,América do Norte,0,0,2889572,7135607,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2018,América do Norte,0,0,3856162,7486063,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2019,América do Norte,0,0,3152873,5934826,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2020,América do Norte,0,0,4409717,6078288,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2021,América do Norte,0,0,8058704,9851942,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2022,América do Norte,0,0,7025983,10945282,0.0,0.0,AI,18.220554,-63.068615
Anguilla,2023,América do Norte,0,0,5538888,8923076,0.0,0.0,AI,18.220554,-63.068615
Antilhas Holandesas,2008,América do Norte,17938,22908,10346323,7118100,0.17337560406726138,0.32182745395540946,AN,12.226079,-69.060087
Antilhas Holandesas,2009,América do Norte,8235,10651,25514198,8940988,0.03227614679481597,0.11912553735672164,AN,12.226079,-69.060087
Antilhas Holandesas,2010,América do Norte,9810,12808,1280574,2595303,0.7660627187495608,0.49350692385436307,AN,12.226079,-69.060087
Antilhas Holandesas,2011,América do Norte,7335,10188,1214834,3615120,0.6037861963033633,0.2818163712407887,AN,12.226079,-69.060087
Antilhas Holandesas,2012,América do Norte,9247,14081,5775376,5521293,0.1601107875920113,0.25503084150759614,AN,12.226079,-69.060087
Antilhas Holandesas,2013,América do Norte,11281,19565,9149059,22744845,0.12330229808333293,0.086019491449601,AN,12.226079,-69.060087
Antilhas Holandesas,2014,América do Norte,4455,7169,2324029,7472795,0.19169296080212425,0.09593465363361367,AN,12.226079,-69.060087
Antilhas Holandesas,2015,América do Norte,6660,10545,1198479,2769160,0.5557043552703052,0.3808013982579555,AN,12.226079,-69.060087
Antilhas Holandesas,2016,América do Norte,16641,26450,1786549,4434704,0.9314605980580438,0.5964321406795132,AN,12.226079,-69.060087
Antilhas Holandesas,2017,América do Norte,5400,8550,2889572,7135607,0.1868788872538909,0.11982162134209465,AN,12.226079,-69.060087
Antilhas Holandesas,2018,América do Norte,0,0,3856162,7486063,0.0,0.0,AN,12.226079,-69.060087
Antilhas Holandesas,2019,América do Norte,0,0,3152873,5934826,0.0,0.0,AN,12.226079,-69.060087
Antilhas Holandesas,2020,América do Norte,0,0,4409717,6078288,0.0,0.0,AN,12.226079,-69.060087
Antilhas Holandesas,2021,América do Norte,0,0,8058704,9851942,0.0,0.0,AN,12.226079,-69.060087
Antilhas Holandesas,2022,América do Norte,0,0,7025983,10945282,0.0,0.0,AN,12.226079,-69.060087
Antilhas Holandesas,2023,América do Norte,0,0,5538888,8923076,0.0,0.0,AN,12.226079,-69.060087
Antígua e Barbuda,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2010,América do Norte,0,0,1280574,2595303,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2011,América do Norte,0,0,1214834,3615120,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2012,América do Norte,0,0,5775376,5521293,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2013,América do Norte,0,0,9149059,22744845,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2014,América do Norte,0,0,2324029,7472795,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2015,América do Norte,0,0,1198479,2769160,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2016,América do Norte,0,0,1786549,4434704,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2017,América do Norte,0,0,2889572,7135607,0.0,0.0,AG,17.060816,-61.796428
Antígua e Barbuda,2018,América do Norte,37,191,3856162,7486063,0.0009595032573838961,0.0025514078628512743,AG,17.060816,-61.796428
Antígua e Barbuda,2019,América do Norte,219,1549,3152873,5934826,0.006946045717667663,0.02610017547270973,AG,17.060816,-61.796428
Antígua e Barbuda,2020,América do Norte,624,1864,4409717,6078288,0.0141505679389403,0.030666529786018696,AG,17.060816,-61.796428
Antígua e Barbuda,2021,América do Norte,805,2268,8058704,9851942,0.009989199255860495,0.023020841982220357,AG,17.060816,-61.796428
Antígua e Barbuda,2022,América do Norte,419,1866,7025983,10945282,0.005963578334874992,0.01704844151114608,AG,17.060816,-61.796428
Antígua e Barbuda,2023,América do Norte,383,1848,5538888,8923076,0.006914745342386413,0.020710346970035893,AG,17.060816,-61.796428
Argentina,2008,América do Sul,0,0,10346323,7118100,0.0,0.0,Argentina,-38.416097,-63.616672
Argentina,2009,América do Sul,162,4523,25514198,8940988,0.0006349405926849044,0.050587250536517886,Argentina,-38.416097,-63.616672
Argentina,2010,América do Sul,0,0,1280574,2595303,0.0,0.0,Argentina,-38.416097,-63.616672
Argentina,2011,América do Sul,13253,55460,1214834,3615120,1.090930942005245,1.5341122839629113,Argentina,-38.416097,-63.616672
Argentina,2012,América do Sul,0,0,5775376,5521293,0.0,0.0,Argentina,-38.416097,-63.616672
Argentina,2013,América do Sul,0,0,9149059,22744845,0.0,0.0,Argentina,-38.416097,-63.616672
Argentina,2014,América do Sul,20385,95130,2324029,7472795,0.87714051760972,1.2730176593898266,Argentina,-38.416097,-63.616672
Argentina,2015,América do Sul,0,0,1198479,2769160,0.0,0.0,Argentina,-38.416097,-63.616672
Argentina,2016,América do Sul,0,0,1786549,4434704,0.0,0.0,Argentina,-38.416097,-63.616672
Argentina,2017,América do Sul,0,0,2889572,7135607,0.0,0.0,Argentina,-38.416097,-63.616672
Argentina,2018,América do Sul,15711,59150,3856162,7486063,0.40742582910157815,0.7901349481028946,Argentina,-38.416097,-63.616672
Argentina,2019,América do Sul,0,0,3152873,5934826,0.0,0.0,Argentina,-38.416097,-63.616672
Argentina,2020,América do Sul,1015,4176,4409717,6078288,0.023017350092987828,0.0687035560012951,Argentina,-38.416097,-63.616672
Argentina,2021,América do Sul,6,13,8058704,9851942,7.445365904989189e-05,0.00013195367979226835,Argentina,-38.416097,-63.616672
Argentina,2022,América do Sul,480,3232,7025983,10945282,0.0068317842499761245,0.029528704696690316,Argentina,-38.416097,-63.616672
Argentina,2023,América do Sul,4545,36133,5538888,8923076,0.0820561816740111,0.40493883499367256,Argentina,-38.416097,-63.616672
Aruba,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,AW,12.52111,-69.968338
Aruba,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,AW,12.52111,-69.968338
Aruba,2010,América do Norte,0,0,1280574,2595303,0.0,0.0,AW,12.52111,-69.968338
Aruba,2011,América do Norte,900,1680,1214834,3615120,0.07408419586544333,0.04647148642368718,AW,12.52111,-69.968338
Aruba,2012,América do Norte,0,0,5775376,5521293,0.0,0.0,AW,12.52111,-69.968338
Aruba,2013,América do Norte,0,0,9149059,22744845,0.0,0.0,AW,12.52111,-69.968338
Aruba,2014,América do Norte,450,755,2324029,7472795,0.019362925333547904,0.010103314757062117,AW,12.52111,-69.968338
Aruba,2015,América do Norte,0,0,1198479,2769160,0.0,0.0,AW,12.52111,-69.968338
Aruba,2016,América do Norte,0,0,1786549,4434704,0.0,0.0,AW,12.52111,-69.968338
Aruba,2017,América do Norte,0,0,2889572,7135607,0.0,0.0,AW,12.52111,-69.968338
Aruba,2018,América do Norte,0,0,3856162,7486063,0.0,0.0,AW,12.52111,-69.968338
Aruba,2019,América do Norte,0,0,3152873,5934826,0.0,0.0,AW,12.52111,-69.968338
Aruba,2020,América do Norte,0,0,4409717,6078288,0.0,0.0,AW,12.52111,-69.968338
Aruba,2021,América do Norte,0,0,8058704,9851942,0.0,0.0,AW,12.52111,-69.968338
Aruba,2022,América do Norte,0,0,7025983,10945282,0.0,0.0,AW,12.52111,-69.968338
Aruba,2023,América do Norte,0,0,5538888,8923076,0.0,0.0,AW,12.52111,-69.968338
Arábia Saudita,2008,Ásia,0,0,10346323,7118100,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2009,Ásia,0,0,25514198,8940988,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2010,Ásia,0,0,1280574,2595303,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2011,Ásia,0,0,1214834,3615120,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2012,Ásia,0,0,5775376,5521293,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2013,Ásia,0,0,9149059,22744845,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2014,Ásia,0,0,2324029,7472795,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2015,Ásia,0,0,1198479,2769160,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2016,Ásia,0,0,1786549,4434704,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2017,Ásia,0,0,2889572,7135607,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2018,Ásia,0,0,3856162,7486063,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2019,Ásia,0,0,3152873,5934826,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2020,Ásia,0,0,4409717,6078288,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2021,Ásia,0,0,8058704,9851942,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2022,Ásia,0,0,7025983,10945282,0.0,0.0,Arábia Saudita,23.885942,45.079162
Arábia Saudita,2023,Ásia,124,142,5538888,8923076,0.0022387165077177944,0.0015913794749702905,Arábia Saudita,23.885942,45.079162
Austrália,2008,Oceania,218726,99280,10346323,7118100,2.114045733928856,1.3947542181200039,Austrália,-25.274398,133.775136
Austrália,2009,Oceania,1014,9195,25514198,8940988,0.003974257783842549,0.10284098356915365,Austrália,-25.274398,133.775136
Austrália,2010,Oceania,1823,17960,1280574,2595303,0.1423580363180886,0.6920193904141443,Austrália,-25.274398,133.775136
Austrália,2011,Oceania,3632,40704,1214834,3615120,0.2989708882036558,1.1259377282081924,Austrália,-25.274398,133.775136
Austrália,2012,Oceania,9345,56045,5775376,5521293,0.16180764680948911,1.0150702018530804,Austrália,-25.274398,133.775136
Austrália,2013,Oceania,16707,101715,9149059,22744845,0.1826089437175998,0.4472002337232898,Austrália,-25.274398,133.775136
Austrália,2014,Oceania,6308,43709,2324029,7472795,0.27142518445337815,0.5849083241277192,Austrália,-25.274398,133.775136
Austrália,2015,Oceania,7437,48011,1198479,2769160,0.6205365300518407,1.7337748631353913,Austrália,-25.274398,133.775136
Austrália,2016,Oceania,1954,13799,1786549,4434704,0.10937287474342994,0.3111594370221778,Austrália,-25.274398,133.775136
Austrália,2017,Oceania,1350,7500,2889572,7135607,0.046719721813472725,0.10510668538780232,Austrália,-25.274398,133.775136
Austrália,2018,Oceania,2055,6902,3856162,7486063,0.053291329565511,0.09219799512774605,Austrália,-25.274398,133.775136
Austrália,2019,Oceania,1161,4682,3152873,5934826,0.03682355743475871,0.07889026569607938,Austrália,-25.274398,133.775136
Austrália,2020,Oceania,1013,3413,4409717,6078288,0.022971995708568147,0.05615067927021556,Austrália,-25.274398,133.775136
Austrália,2021,Oceania,705,4034,8058704,9851942,0.008748304938362298,0.04094624186784697,Austrália,-25.274398,133.775136
Austrália,2022,Oceania,1424,12299,7025983,10945282,0.020267626608262503,0.11236805045315415,Austrália,-25.274398,133.775136
Austrália,2023,Oceania,2485,13565,5538888,8923076,0.04486460098128,0.15202156745050696,Austrália,-25.274398,133.775136
Bahamas,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,BS,25.03428,-77.39628
Bahamas,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,BS,25.03428,-77.39628
Bahamas,2010,América do Norte,3175,12759,1280574,2595303,0.24793569133841542,0.49161889767784345,BS,25.03428,-77.39628
Bahamas,2011,América do Norte,4529,28810,1214834,3615120,0.37280813674954766,0.7969306689681117,BS,25.03428,-77.39628
Bahamas,2012,América do Norte,1374,12087,5775376,5521293,0.023790658824637566,0.2189161125844979,BS,25.03428,-77.39628
Bahamas,2013,América do Norte,581,5145,9149059,22744845,0.006350379858737385,0.022620510273866454,BS,25.03428,-77.39628
Bahamas,2014,América do Norte,0,0,2324029,7472795,0.0,0.0,BS,25.03428,-77.39628
Bahamas,2015,América do Norte,0,0,1198479,2769160,0.0,0.0,BS,25.03428,-77.39628
Bahamas,2016,América do Norte,0,0,1786549,4434704,0.0,0.0,BS,25.03428,-77.39628
Bahamas,2017,América do Norte,0,0,2889572,7135607,0.0,0.0,BS,25.03428,-77.39628
Bahamas,2018,América do Norte,141,634,3856162,7486063,0.0036564853862467396,0.008469071125904231,BS,25.03428,-77.39628
Bahamas,2019,América do Norte,791,3124,3152873,5934826,0.02508822905331106,0.05263844298046817,BS,25.03428,-77.39628
Bahamas,2020,América do Norte,1212,3703,4409717,6078288,0.02748475695832635,0.06092175954808327,BS,25.03428,-77.39628
Bahamas,2021,América do Norte,1083,4567,8058704,9851942,0.013438885458505486,0.046356342739329974,BS,25.03428,-77.39628
Bahamas,2022,América do Norte,1215,5799,7025983,10945282,0.017292953882752066,0.05298173222033018,BS,25.03428,-77.39628
Bahamas,2023,América do Norte,1348,7402,5538888,8923076,0.024337014938738605,0.08295345685725415,BS,25.03428,-77.39628
Bangladesh,2008,Ásia,0,0,10346323,7118100,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2009,Ásia,0,0,25514198,8940988,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2010,Ásia,0,0,1280574,2595303,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2011,Ásia,0,0,1214834,3615120,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2012,Ásia,0,0,5775376,5521293,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2013,Ásia,0,0,9149059,22744845,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2014,Ásia,0,0,2324029,7472795,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2015,Ásia,0,0,1198479,2769160,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2016,Ásia,0,0,1786549,4434704,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2017,Ásia,0,0,2889572,7135607,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2018,Ásia,0,0,3856162,7486063,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2019,Ásia,0,0,3152873,5934826,0.0,0.0,BD,23.684994,90.356331
Bangladesh,2020,Ásia,3,29,4409717,6078288,6.803157662952068e-05,0.00047710802778677154,BD,23.684994,90.356331
Bangladesh,2021,Ásia,2,20,8058704,9851942,2.4817886349963965e-05,0.00020300566121887438,BD,23.684994,90.356331
Bangladesh,2022,Ásia,7,84,7025983,10945282,9.963018697881848e-05,0.0007674539587011098,BD,23.684994,90.356331
Bangladesh,2023,Ásia,0,0,5538888,8923076,0.0,0.0,BD,23.684994,90.356331
Barbados,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,BB,13.193887,-59.543198
Barbados,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,BB,13.193887,-59.543198
Barbados,2010,América do Norte,0,0,1280574,2595303,0.0,0.0,BB,13.193887,-59.543198
Barbados,2011,América do Norte,0,0,1214834,3615120,0.0,0.0,BB,13.193887,-59.543198
Barbados,2012,América do Norte,0,0,5775376,5521293,0.0,0.0,BB,13.193887,-59.543198
Barbados,2013,América do Norte,0,0,9149059,22744845,0.0,0.0,BB,13.193887,-59.543198
Barbados,2014,América do Norte,0,0,2324029,7472795,0.0,0.0,BB,13.193887,-59.543198
Barbados,2015,América do Norte,0,0,1198479,2769160,0.0,0.0,BB,13.193887,-59.543198
Barbados,2016,América do Norte,0,0,1786549,4434704,0.0,0.0,BB,13.193887,-59.543198
Barbados,2017,América do Norte,0,0,2889572,7135607,0.0,0.0,BB,13.193887,-59.543198
Barbados,2018,América do Norte,0,0,3856162,7486063,0.0,0.0,BB,13.193887,-59.543198
Barbados,2019,América do Norte,36,394,3152873,5934826,0.0011418157344111229,0.00663877930035354,BB,13.193887,-59.543198
Barbados,2020,América do Norte,143,169,4409717,6078288,0.003242838486007152,0.0027803881619298063,BB,13.193887,-59.543198
Barbados,2021,América do Norte,216,844,8058704,9851942,0.002680331725796108,0.008566838903436501,BB,13.193887,-59.543198
Barbados,2022,América do Norte,220,1145,7025983,10945282,0.003131234447905724,0.010461128365628222,BB,13.193887,-59.543198
Barbados,2023,América do Norte,58,303,5538888,8923076,0.0010471415923196136,0.0033956900064506905,BB,13.193887,-59.543198
Barein,2008,Ásia,0,0,10346323,7118100,0.0,0.0,BH,25.930414,50.637772
Barein,2009,Ásia,0,0,25514198,8940988,0.0,0.0,BH,25.930414,50.637772
Barein,2010,Ásia,0,0,1280574,2595303,0.0,0.0,BH,25.930414,50.637772
Barein,2011,Ásia,0,0,1214834,3615120,0.0,0.0,BH,25.930414,50.637772
Barein,2012,Ásia,0,0,5775376,5521293,0.0,0.0,BH,25.930414,50.637772
Barein,2013,Ásia,0,0,9149059,22744845,0.0,0.0,BH,25.930414,50.637772
Barein,2014,Ásia,0,0,2324029,7472795,0.0,0.0,BH,25.930414,50.637772
Barein,2015,Ásia,0,0,1198479,2769160,0.0,0.0,BH,25.930414,50.637772
Barein,2016,Ásia,0,0,1786549,4434704,0.0,0.0,BH,25.930414,50.637772
Barein,2017,Ásia,0,0,2889572,7135607,0.0,0.0,BH,25.930414,50.637772
Barein,2018,Ásia,0,0,3856162,7486063,0.0,0.0,BH,25.930414,50.637772
Barein,2019,Ásia,482,2144,3152873,5934826,0.015287643999615588,0.03612574319786292,BH,25.930414,50.637772
Barein,2020,Ásia,8,28,4409717,6078288,0.00018141753767872176,0.000460656026828607,BH,25.930414,50.637772
Barein,2021,Ásia,302,894,8058704,9851942,0.003747500838844559,0.009074353056483686,BH,25.930414,50.637772
Barein,2022,Ásia,979,2789,7025983,10945282,0.013933993293180472,0.025481298700207083,BH,25.930414,50.637772
Barein,2023,Ásia,283,1684,5538888,8923076,0.005109328803904321,0.018872415745422318,BH,25.930414,50.637772
Belice,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,BZ,17.189877,-88.49765
Belice,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,BZ,17.189877,-88.49765
Belice,2010,América do Norte,0,0,1280574,2595303,0.0,0.0,BZ,17.189877,-88.49765
Belice,2011,América do Norte,0,0,1214834,3615120,0.0,0.0,BZ,17.189877,-88.49765
Belice,2012,América do Norte,0,0,5775376,5521293,0.0,0.0,BZ,17.189877,-88.49765
Belice,2013,América do Norte,0,0,9149059,22744845,0.0,0.0,BZ,17.189877,-88.49765
Belice,2014,América do Norte,0,0,2324029,7472795,0.0,0.0,BZ,17.189877,-88.49765
Belice,2015,América do Norte,0,0,1198479,2769160,0.0,0.0,BZ,17.189877,-88.49765
Belice,2016,América do Norte,0,0,1786549,4434704,0.0,0.0,BZ,17.189877,-88.49765
Belice,2017,América do Norte,0,0,2889572,7135607,0.0,0.0,BZ,17.189877,-88.49765
Belice,2018,América do Norte,0,0,3856162,7486063,0.0,0.0,BZ,17.189877,-88.49765
Belice,2019,América do Norte,9,29,3152873,5934826,0.0002854539336027807,0.0004886411160158697,BZ,17.189877,-88.49765
Belice,2020,América do Norte,0,0,4409717,6078288,0.0,0.0,BZ,17.189877,-88.49765
Belice,2021,América do Norte,0,0,8058704,9851942,0.0,0.0,BZ,17.189877,-88.49765
Belice,2022,América do Norte,0,0,7025983,10945282,0.0,0.0,BZ,17.189877,-88.49765
Belice,2023,América do Norte,0,0,5538888,8923076,0.0,0.0,BZ,17.189877,-88.49765
Benin,2008,África,10350,17423,10346323,7118100,0.10003553919590565,0.24477037411668842,BJ,9.30769,2.315834
Benin,2009,África,0,0,25514198,8940988,0.0,0.0,BJ,9.30769,2.315834
Benin,2010,África,0,0,1280574,2595303,0.0,0.0,BJ,9.30769,2.315834
Benin,2011,África,0,0,1214834,3615120,0.0,0.0,BJ,9.30769,2.315834
Benin,2012,África,0,0,5775376,5521293,0.0,0.0,BJ,9.30769,2.315834
Benin,2013,África,0,0,9149059,22744845,0.0,0.0,BJ,9.30769,2.315834
Benin,2014,África,0,0,2324029,7472795,0.0,0.0,BJ,9.30769,2.315834
Benin,2015,África,0,0,1198479,2769160,0.0,0.0,BJ,9.30769,2.315834
Benin,2016,África,5040,20333,1786549,4434704,0.28210813137507,0.45849734277642884,BJ,9.30769,2.315834
Benin,2017,África,0,0,2889572,7135607,0.0,0.0,BJ,9.30769,2.315834
Benin,2018,África,0,0,3856162,7486063,0.0,0.0,BJ,9.30769,2.315834
Benin,2019,África,9,9,3152873,5934826,0.0002854539336027807,0.0001516472429014768,BJ,9.30769,2.315834
Benin,2020,África,0,0,4409717,6078288,0.0,0.0,BJ,9.30769,2.315834
Benin,2021,África,0,0,8058704,9851942,0.0,0.0,BJ,9.30769,2.315834
Benin,2022,África,0,0,7025983,10945282,0.0,0.0,BJ,9.30769,2.315834
Benin,2023,África,0,0,5538888,8923076,0.0,0.0,BJ,9.30769,2.315834
Bermudas,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,BM,32.321384,-64.75737
Bermudas,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,BM,32.321384,-64.75737
Bermudas,2010,América do Norte,0,0,1280574,2595303,0.0,0.0,BM,32.321384,-64.75737
